V0000437084	さんがにち
V0000444354	きみのようなゆうしゅうなひとがやめてしまうのはざんねんでならないよ。
V0000444355	なにかあった？
V0000444356	なにかあった？
V0000444357	いえ。なにもありません。
V0000444358	いえ。なにもありません。
V0000444359	まいったよ。ウチのかのこがたいしょくしたいっていいだしてさ。
V0000444360	まいったよ。ウチのかのこがたいしょくしたいっていいだしてさ。
V0000444361	おおのあやのだろ？
V0000444362	おおのあやのだろ？
V0000444363	なんだよ。しりあいか？おまえもすみにおけないな。
V0000444364	なんだよ。しりあいか？おまえもすみにおけないな。
V0000444365	じつはおれのいとこのよめさんなんだよ。
V0000444366	じつはおれのいとこのよめさんなんだよ。
V0000444367	かのじょはごみのアシスタントだろ？
V0000444368	かのじょはごみのアシスタントだろ？
V0000444369	ごみはじぶんのミスをぜんぶかのじょのせいにしてせめるからはらがたってしかたなかったらしい。
V0000444370	ごみはじぶんのミスをぜんぶかのじょのせいにしてせめるからはらがたってしかたなかったらしい。
V0000444371	ごみか…。そういえば、あいつのアシスタントはすぐやめるな。
V0000444372	ごみか…。そういえば、あいつのアシスタントはすぐやめるな。
V0000444373	ごみはかどのあるいいかたばかりするから、かのじょはかいしゃにくるのがいやでならなかったそうだよ。
V0000444374	ごみはかどのあるいいかたばかりするから、かのじょはかいしゃにくるのがいやでならなかったそうだよ。
V0000444375	なんでおしえてくれなかったんだよ。
V0000444376	なんでおしえてくれなかったんだよ。
V0000444377	「だれにもいわないで」っていわれてたんだ。
V0000444378	「だれにもいわないで」っていわれてたんだ。
V0000444379	ま、でも、かのじょのてんしょくさきはウチのとりひきさきだ。
V0000444380	ま、でも、かのじょのてんしょくさきはウチのとりひきさきだ。
V0000444381	え？
V0000444382	え？
V0000444383	かのじょ、ウチのおきゃくさんのとこにてんしょくするんだ。
V0000444384	かのじょ、ウチのおきゃくさんのとこにてんしょくするんだ。
V0000444385	としん
V0000444386	かいやく
V0000444387	くむ
V0000444388	よっぱらい
V0000444389	こうがい
V0000444390	じゅうたくローン
V0000444391	てぜま
V0000444392	こうしん
V0000444393	こうにゅう
V0000444394	といあわせ
V0000444395	このへやのけいやくのこうしんもうすぐでしょ。どうする？
V0000444396	このへやのけいやくのこうしんもうすぐでしょ。どうする？
V0000444397	こうしんしていいんじゃないか。
V0000444398	こうしんしていいんじゃないか。
V0000444399	ひっこしてきたときはいなかだったけど、まわりにじゅうたくができるにしたがっておみせもふえて、べんりになってきたし。
V0000444400	ひっこしてきたときはいなかだったけど、まわりにじゅうたくができるにしたがっておみせもふえて、べんりになってきたし。
V0000444401	でも、こどもがおおきくなるにつれてへやがてぜまになってきたし、それに、さいきん、えきまえのガラがわるくなったとおもわない？
V0000444402	でも、こどもがおおきくなるにつれてへやがてぜまになってきたし、それに、さいきん、えきまえのガラがわるくなったとおもわない？
V0000444403	まあ、たしかにのみやがふえてくるにつれて、よっぱらいをよくみかけるようになってきたな。
V0000444404	まあ、たしかにのみやがふえてくるにつれて、よっぱらいをよくみかけるようになってきたな。
V0000444405	でしょ？やちんもったいないし、そろそろこうがいにいえをたてようよ。
V0000444406	でしょ？やちんもったいないし、そろそろこうがいにいえをたてようよ。
V0000444407	じゅうたくローンをくむならはやければはやいほどいいでしょ。
V0000444408	じゅうたくローンをくむならはやければはやいほどいいでしょ。
V0000444409	そうだな。でも、どこに？
V0000444410	そうだな。でも、どこに？
V0000444411	としんからはなれればはなれるほどとちはやすくなるけど、そのぶんつうきんが...。
V0000444412	としんからはなれればはなれるほどとちはやすくなるけど、そのぶんつうきんが...。
V0000444413	あ、ぐうぜんなんだけど、うちのおやがじっかのとなりのとちをこうにゅうしたらしいの。
